ModificationID,InventoryID,OrderItemID,Quantity,Cost
25694,3,51782,1,1
25695,15,51783,1,0.25
25696,22,51793,1,1
25697,17,51795,1,0.25
25698,17,51795,1,1
25699,19,51797,1,0.25
25700,33,51799,1,0.25
25701,11,51802,1,1
25702,13,51804,1,1
25703,1,51805,1,0.25
25704,24,51809,1,0.25
25705,11,51812,1,1
25706,3,51815,1,0.25
25707,13,51817,1,0.25
25708,19,51820,1,0.25
25709,24,51822,1,1
25710,17,51823,1,0.25
25711,31,51826,1,1
25712,22,51827,1,1
25713,3,51828,1,1
25714,19,51829,1,0.25
25715,11,51830,1,0.25
25716,14,51832,1,0.25
25717,30,51836,1,0.25
25718,1,51837,1,0.25
25719,30,51841,1,0.25
25720,18,51843,1,0.25
25721,18,51843,1,1
25722,20,51846,1,0.25
25723,20,51846,1,1
25724,8,51849,1,0.25
25725,14,51858,1,1
25726,6,51860,1,1
25727,3,51861,1,1
25728,33,51862,1,1
25729,16,51866,1,0.25
25730,7,51867,1,0.25
25731,29,51869,1,0.25
25732,29,51869,1,1
25733,18,51870,1,1
25734,29,51871,1,0.25
25735,16,51877,1,0.25
25736,30,51878,1,0.25
25737,19,51879,1,0.25
25738,23,51880,1,0.25
25739,7,51882,1,1
25740,9,51883,1,0.25
25741,9,51883,1,1
25742,1,51892,1,1
25743,24,51893,1,0.25
25744,24,51893,1,1
25745,9,51898,1,1
25746,31,51902,1,1
25747,32,51904,1,1
25748,15,51907,1,0.25
25749,14,51912,1,0.25
25750,7,51919,1,1
25751,23,51921,1,0.25
25752,12,51926,1,1
25753,23,51929,1,0.25
25754,1,51932,1,0.25
25755,1,51932,1,1
25756,17,51935,1,1
25757,7,51936,1,1
25758,29,51938,1,1
25759,31,51939,1,0.25
25760,25,51941,1,0.25
25761,14,51942,1,0.25
25762,24,51943,1,1
25763,17,51944,1,1
25764,22,51946,1,0.25
25765,9,51949,1,0.25
25766,19,51951,1,0.25
25767,15,51954,1,0.25
25768,22,51955,1,0.25
25769,22,51955,1,1
25770,11,51956,1,1
25771,32,51961,1,1
25772,27,51963,1,1
25773,15,51964,1,0.25
25774,15,51964,1,1
25775,13,51965,1,1
25776,27,51967,1,1
25777,32,51969,1,0.25
25778,28,51971,1,0.25
25779,21,51972,1,1
25780,13,51974,1,1
25781,13,51976,1,0.25
25782,17,51977,1,0.25
25783,33,51978,1,0.25
25784,17,51979,1,1
25785,27,51983,1,1
25786,24,51984,1,0.25
25787,18,51986,1,1
25788,14,51990,1,1
25789,23,51992,1,0.25
25790,20,51993,1,1
25791,4,51998,1,1
25792,20,52003,1,1
25793,5,52007,1,0.25
25794,16,52008,1,0.25
25795,22,52013,1,0.25
25796,4,52014,1,0.25
25797,31,52015,1,1
25798,33,52016,1,0.25
25799,17,52020,1,0.25
25800,17,52020,1,1
25801,28,52022,1,0.25
25802,28,52022,1,1
25803,16,52023,1,0.25
25804,26,52027,1,1
25805,12,52029,1,0.25
25806,4,52033,1,0.25
25807,3,52043,1,0.25
25808,3,52043,1,1
25809,29,52044,1,0.25
25810,15,52045,1,0.25
25811,3,52049,1,1
25812,12,52050,1,0.25
25813,2,52051,1,0.25
25814,14,52058,1,0.25
25815,6,52059,1,0.25
25816,2,52061,1,0.25
25817,1,52064,1,0.25
25818,8,52065,1,1
25819,25,52067,1,1
25820,2,52068,1,1
25821,6,52072,1,1
25822,20,52073,1,0.25
25823,31,52076,1,0.25
25824,26,52078,1,1
25825,5,52079,1,1
25826,9,52085,1,1
25827,29,52087,1,0.25
25828,22,52088,1,0.25
25829,15,52089,1,1
25830,3,52097,1,1
25831,33,52098,1,0.25
25832,18,52099,1,0.25
25833,33,52100,1,0.25
25834,15,52101,1,0.25
25835,22,52102,1,0.25
25836,16,52105,1,0.25
25837,16,52105,1,1
25838,12,52106,1,1
25839,27,52107,1,0.25
25840,18,52111,1,0.25
25841,3,52113,1,0.25
25842,3,52113,1,1
25843,23,52115,1,0.25
25844,23,52119,1,0.25
25845,12,52121,1,0.25
25846,12,52121,1,1
25847,28,52122,1,0.25
25848,32,52123,1,1
25849,31,52125,1,1
25850,25,52127,1,0.25
25851,13,52131,1,0.25
25852,10,52133,1,0.25
25853,6,52134,1,0.25
25854,19,52137,1,0.25
25855,24,52138,1,0.25
25856,24,52138,1,1
25857,13,52140,1,0.25
25858,29,52141,1,1
25859,2,52144,1,0.25
25860,2,52144,1,1
25861,16,52146,1,0.25
25862,3,52148,1,0.25
25863,28,52149,1,1
25864,22,52150,1,1
25865,1,52153,1,1
25866,28,52156,1,1
25867,12,52157,1,0.25
25868,12,52157,1,1
25869,2,52162,1,1
25870,21,52170,1,1
25871,33,52173,1,0.25
25872,9,52178,1,1
25873,18,52181,1,1
25874,18,52184,1,1
25875,17,52185,1,0.25
25876,5,52187,1,1
25877,25,52188,1,0.25
25878,20,52191,1,0.25
25879,24,52194,1,0.25
25880,24,52194,1,1
25881,26,52197,1,0.25
25882,26,52197,1,1
25883,4,52198,1,0.25
25884,4,52198,1,1
25885,1,52200,1,1
25886,33,52201,1,1
25887,16,52202,1,0.25
25888,14,52204,1,1
25889,20,52205,1,0.25
25890,33,52213,1,0.25
25891,31,52214,1,0.25
25892,27,52216,1,0.25
25893,13,52217,1,1
25894,10,52219,1,1
25895,19,52220,1,1
25896,10,52221,1,1
25897,7,52223,1,1
25898,27,52224,1,0.25
25899,7,52236,1,1
25900,10,52237,1,1
25901,11,52238,1,0.25
25902,31,52243,1,0.25
25903,31,52243,1,1
25904,24,52245,1,0.25
25905,24,52245,1,1
25906,6,52248,1,0.25
25907,31,52250,1,0.25
25908,1,52251,1,0.25
25909,1,52251,1,1
25910,10,52252,1,0.25
25911,29,52253,1,1
25912,29,52255,1,1
25913,32,52256,1,0.25
25914,32,52256,1,1
25915,10,52257,1,0.25
25916,32,52258,1,1
25917,26,52262,1,0.25
25918,32,52263,1,0.25
25919,20,52264,1,1
25920,8,52265,1,1
25921,20,52267,1,0.25
25922,20,52267,1,1
25923,10,52268,1,1
25924,11,52270,1,1
25925,6,52272,1,0.25
25926,5,52275,1,0.25
25927,5,52275,1,1
25928,3,52276,1,0.25
25929,17,52279,1,0.25
25930,17,52279,1,1
25931,21,52283,1,0.25
25932,15,52285,1,0.25
25933,26,52286,1,1
25934,7,52288,1,1
25935,31,52290,1,1
25936,3,52293,1,1
25937,10,52294,1,0.25
25938,3,52296,1,0.25
25939,2,52299,1,0.25
25940,12,52301,1,0.25
25941,15,52302,1,0.25
25942,7,52305,1,0.25
25943,30,52308,1,1
25944,16,52309,1,0.25
25945,2,52312,1,0.25
25946,27,52315,1,0.25
25947,2,52316,1,1
25948,31,52318,1,1
25949,32,52319,1,0.25
25950,15,52321,1,0.25
25951,2,52322,1,0.25
25952,2,52322,1,1
25953,14,52323,1,1
25954,4,52325,1,0.25
25955,7,52328,1,0.25
25956,2,52331,1,1
25957,13,52333,1,1
25958,31,52334,1,1
25959,9,52335,1,1
25960,22,52336,1,1
25961,32,52337,1,1
25962,20,52338,1,0.25
25963,20,52340,1,1
25964,13,52341,1,0.25
25965,6,52344,1,1
25966,10,52345,1,1
25967,13,52346,1,0.25
25968,21,52347,1,0.25
25969,21,52347,1,1
25970,1,52349,1,1
25971,15,52351,1,1
25972,27,52355,1,1
25973,8,52358,1,0.25
25974,31,52359,1,0.25
25975,25,52360,1,1
25976,16,52365,1,1
25977,6,52368,1,0.25
25978,22,52371,1,1
25979,28,52373,1,0.25
25980,6,52374,1,1
25981,17,52378,1,0.25
25982,28,52381,1,1
25983,2,52384,1,1
25984,4,52385,1,1
25985,5,52387,1,0.25
25986,32,52388,1,0.25
25987,23,52389,1,1
25988,1,52390,1,0.25
25989,4,52392,1,1
25990,12,52397,1,0.25
25991,15,52398,1,0.25
25992,15,52398,1,1
25993,7,52400,1,1
25994,29,52402,1,0.25
25995,5,52403,1,0.25
25996,9,52406,1,1
25997,31,52412,1,1
25998,31,52414,1,0.25
25999,31,52414,1,1
26000,18,52416,1,0.25
26001,31,52419,1,1
26002,2,52424,1,1
26003,25,52426,1,0.25
26004,27,52427,1,0.25
26005,20,52428,1,0.25
26006,11,52429,1,0.25
26007,8,52432,1,0.25
26008,8,52432,1,1
26009,15,52433,1,0.25
26010,22,52434,1,1
26011,11,52435,1,1
26012,24,52436,1,1
26013,27,52437,1,0.25
26014,27,52437,1,1
26015,4,52438,1,0.25
26016,4,52438,1,1
26017,9,52439,1,1
26018,26,52440,1,0.25
26019,9,52442,1,0.25
26020,13,52446,1,1
26021,17,52448,1,0.25
26022,6,52450,1,1
26023,1,52453,1,0.25
26024,7,52454,1,0.25
26025,4,52455,1,1
26026,8,52456,1,1
26027,27,52457,1,0.25
26028,27,52457,1,1
26029,6,52458,1,1
26030,13,52463,1,0.25
26031,14,52464,1,0.25
26032,25,52467,1,0.25
26033,25,52467,1,1
26034,12,52469,1,0.25
26035,2,52470,1,0.25
26036,9,52471,1,0.25
26037,31,52472,1,1
26038,22,52474,1,1
26039,25,52475,1,0.25
26040,25,52475,1,1
26041,8,52476,1,0.25
26042,7,52478,1,1
26043,26,52479,1,0.25
26044,26,52483,1,1
26045,26,52485,1,0.25
26046,33,52486,1,0.25
26047,33,52486,1,1
26048,8,52492,1,0.25
26049,18,52495,1,0.25
26050,1,52497,1,0.25
26051,8,52498,1,1
26052,5,52499,1,1
26053,3,52502,1,0.25
26054,24,52505,1,1
26055,23,52506,1,0.25
26056,13,52508,1,1
26057,28,52509,1,1
26058,9,52510,1,1
26059,2,52513,1,0.25
26060,19,52516,1,1
26061,18,52517,1,0.25
26062,23,52519,1,0.25
26063,25,52520,1,1
26064,10,52522,1,0.25
26065,28,52526,1,0.25
26066,11,52527,1,1
26067,1,52530,1,1
26068,22,52537,1,1
26069,20,52538,1,0.25
26070,22,52541,1,0.25
26071,21,52542,1,1
26072,2,52544,1,0.25
26073,30,52546,1,1
26074,7,52547,1,1
26075,3,52549,1,1
26076,21,52552,1,0.25
26077,24,52553,1,0.25
26078,5,52554,1,1
26079,27,52557,1,1
26080,2,52561,1,0.25
26081,24,52563,1,0.25
26082,10,52565,1,0.25
26083,33,52577,1,1
26084,21,52578,1,0.25
26085,9,52581,1,1
26086,29,52583,1,0.25
26087,29,52583,1,1
26088,11,52585,1,0.25
26089,11,52585,1,1
26090,7,52587,1,0.25
26091,7,52587,1,1
26092,17,52588,1,0.25
26093,17,52588,1,1
26094,15,52590,1,0.25
26095,25,52591,1,1
26096,26,52593,1,0.25
26097,26,52595,1,0.25
26098,26,52598,1,0.25
26099,10,52601,1,0.25
26100,10,52601,1,1
26101,33,52602,1,0.25
26102,32,52603,1,0.25
26103,28,52604,1,0.25
26104,11,52605,1,0.25
26105,32,52609,1,0.25
26106,31,52610,1,0.25
26107,22,52614,1,0.25
26108,9,52615,1,1
26109,6,52617,1,1
26110,19,52619,1,0.25
26111,19,52619,1,1
26112,25,52620,1,1
26113,28,52621,1,1
26114,12,52622,1,1
26115,24,52624,1,1
26116,5,52625,1,0.25
26117,4,52627,1,0.25
26118,4,52627,1,1
26119,32,52632,1,0.25
26120,8,52634,1,1
26121,30,52637,1,0.25
26122,20,52640,1,0.25
26123,20,52640,1,1
26124,32,52641,1,0.25
26125,32,52641,1,1
26126,3,52643,1,1
26127,9,52644,1,0.25
26128,7,52648,1,0.25
26129,8,52649,1,1
26130,12,52652,1,0.25
26131,12,52652,1,1
26132,6,52656,1,0.25
26133,19,52658,1,0.25
26134,25,52659,1,0.25
26135,32,52662,1,1
26136,24,52664,1,0.25
26137,4,52666,1,1
26138,10,52668,1,1
26139,31,52669,1,0.25
26140,16,52674,1,0.25
26141,20,52675,1,0.25
26142,28,52678,1,0.25
26143,28,52680,1,0.25
26144,6,52686,1,1
26145,14,52695,1,0.25
26146,29,52696,1,1
26147,8,52700,1,0.25
26148,12,52708,1,0.25
26149,24,52712,1,0.25
26150,24,52712,1,1
26151,1,52714,1,0.25
26152,27,52716,1,0.25
26153,8,52720,1,1
26154,22,52721,1,1
26155,32,52724,1,1
26156,25,52725,1,1
26157,15,52729,1,0.25
26158,32,52730,1,1
26159,7,52731,1,1
26160,33,52732,1,0.25
26161,26,52733,1,1
26162,19,52734,1,1
26163,27,52735,1,1
26164,1,52737,1,1
26165,15,52744,1,0.25
26166,15,52744,1,1
26167,19,52748,1,1
26168,25,52749,1,0.25
26169,33,52750,1,1
26170,17,52751,1,0.25
26171,11,52756,1,0.25
26172,30,52760,1,0.25
26173,28,52761,1,0.25
26174,25,52764,1,1
26175,25,52766,1,0.25
26176,7,52768,1,0.25
26177,22,52775,1,0.25
26178,11,52776,1,0.25
26179,11,52776,1,1
26180,17,52781,1,0.25
26181,17,52781,1,1
26182,24,52784,1,0.25
26183,10,52787,1,1
26184,2,52788,1,1
26185,4,52791,1,0.25
26186,4,52791,1,1
26187,33,52792,1,0.25
26188,28,52794,1,0.25
26189,18,52795,1,1
26190,8,52798,1,0.25
26191,15,52799,1,1
26192,32,52801,1,1
26193,18,52804,1,1
26194,13,52811,1,1
26195,7,52812,1,0.25
26196,1,52813,1,0.25
26197,29,52817,1,0.25
26198,21,52819,1,0.25
26199,21,52819,1,1
26200,31,52820,1,0.25
26201,31,52820,1,1
26202,26,52823,1,0.25
26203,26,52823,1,1
26204,14,52824,1,0.25
26205,14,52824,1,1
26206,2,52825,1,0.25
26207,8,52830,1,0.25
26208,8,52830,1,1
26209,13,52834,1,1
26210,9,52836,1,0.25
26211,13,52837,1,0.25
26212,30,52843,1,0.25
26213,30,52843,1,1
26214,16,52844,1,1
26215,11,52847,1,1
26216,17,52849,1,1
26217,12,52851,1,0.25
26218,1,52852,1,0.25
26219,6,52854,1,0.25
26220,22,52856,1,1
26221,24,52858,1,1
26222,2,52859,1,1
26223,29,52862,1,0.25
26224,10,52865,1,0.25
26225,10,52865,1,1
26226,8,52867,1,1
26227,25,52870,1,1
26228,29,52871,1,0.25
26229,2,52872,1,0.25
26230,6,52875,1,1
26231,21,52877,1,0.25
26232,10,52878,1,1
26233,11,52880,1,0.25
26234,5,52881,1,1
26235,26,52891,1,0.25
26236,27,52894,1,1
26237,24,52895,1,0.25
26238,24,52895,1,1
26239,28,52896,1,0.25
26240,2,52901,1,1
26241,18,52902,1,1
26242,28,52907,1,0.25
26243,28,52907,1,1
26244,5,52908,1,0.25
26245,2,52911,1,1
26246,13,52915,1,1
26247,24,52923,1,0.25
26248,6,52924,1,1
26249,9,52925,1,1
26250,12,52926,1,1
26251,24,52928,1,1
26252,18,52930,1,0.25
26253,2,52933,1,1
26254,32,52936,1,0.25
26255,7,52942,1,0.25
26256,27,52943,1,1
26257,19,52947,1,0.25
26258,19,52947,1,1
26259,21,52949,1,0.25
26260,7,52950,1,1
26261,17,52951,1,0.25
26262,29,52953,1,1
26263,8,52961,1,1
26264,8,52963,1,1
26265,1,52968,1,0.25
26266,1,52968,1,1
26267,6,52970,1,1
26268,11,52972,1,0.25
26269,12,52973,1,0.25
26270,16,52974,1,1
26271,27,52977,1,0.25
26272,20,52979,1,1
26273,3,52981,1,0.25
26274,13,52983,1,0.25
26275,13,52983,1,1
26276,2,52986,1,0.25
26277,20,52987,1,1
26278,14,52988,1,0.25
26279,14,52988,1,1
26280,25,52997,1,0.25
26281,1,53000,1,1
26282,22,53001,1,1
26283,4,53003,1,1
26284,30,53007,1,1
26285,32,53010,1,0.25
26286,2,53011,1,1
26287,7,53014,1,0.25
26288,15,53015,1,1
26289,31,53022,1,0.25
26290,31,53022,1,1
26291,20,53023,1,0.25
26292,1,53024,1,0.25
26293,11,53025,1,1
26294,12,53026,1,0.25
26295,12,53026,1,1
26296,13,53030,1,0.25
26297,13,53030,1,1
26298,18,53031,1,0.25
26299,9,53033,1,0.25
26300,16,53035,1,1
26301,33,53040,1,1
26302,32,53043,1,1
26303,12,53047,1,0.25
26304,12,53047,1,1
26305,1,53052,1,1
26306,1,53053,1,1
26307,20,53055,1,0.25
26308,18,53056,1,0.25
26309,4,53057,1,0.25
26310,32,53059,1,0.25
26311,1,53061,1,0.25
26312,12,53064,1,0.25
26313,5,53069,1,0.25
26314,5,53069,1,1
26315,26,53073,1,1
26316,10,53074,1,0.25
26317,3,53075,1,0.25
26318,3,53075,1,1
26319,9,53078,1,1
26320,23,53079,1,0.25
26321,22,53080,1,0.25
26322,30,53084,1,0.25
26323,3,53086,1,1
26324,29,53088,1,0.25
26325,29,53088,1,1
26326,27,53092,1,0.25
26327,30,53093,1,0.25
26328,7,53095,1,1
26329,16,53096,1,1
26330,24,53097,1,1
26331,26,53098,1,0.25
26332,24,53100,1,1
26333,26,53101,1,0.25
26334,26,53101,1,1
26335,27,53104,1,1
26336,22,53105,1,1
26337,33,53108,1,1
26338,6,53109,1,1
26339,12,53115,1,0.25
26340,23,53116,1,0.25
26341,30,53117,1,0.25
26342,30,53117,1,1
26343,17,53121,1,0.25
26344,30,53124,1,0.25
26345,30,53124,1,1
26346,33,53125,1,1
26347,25,53126,1,0.25
26348,15,53127,1,0.25
26349,1,53130,1,0.25
26350,21,53133,1,0.25
26351,21,53133,1,1
26352,23,53135,1,1
26353,19,53137,1,1
26354,6,53138,1,0.25
26355,19,53140,1,0.25
26356,5,53141,1,1
26357,1,53145,1,0.25
26358,32,53147,1,1
26359,20,53153,1,0.25
26360,20,53153,1,1
26361,24,53154,1,0.25
26362,19,53157,1,1
26363,15,53159,1,0.25
26364,31,53160,1,0.25
26365,19,53163,1,1
26366,22,53171,1,0.25
26367,13,53173,1,1
26368,25,53174,1,0.25
26369,22,53177,1,1
26370,22,53178,1,0.25
26371,3,53181,1,0.25
26372,20,53182,1,1
26373,14,53188,1,1
26374,11,53190,1,1
26375,33,53191,1,0.25
26376,33,53191,1,1
26377,11,53195,1,1
26378,32,53204,1,1
26379,14,53208,1,0.25
26380,4,53209,1,0.25
26381,14,53212,1,1
26382,31,53213,1,0.25
26383,10,53222,1,1
26384,26,53223,1,0.25
26385,1,53224,1,1
26386,5,53231,1,0.25
26387,5,53231,1,1
26388,11,53232,1,0.25
26389,18,53233,1,0.25
26390,30,53239,1,1
26391,6,53244,1,1
26392,2,53246,1,0.25
26393,12,53247,1,1
26394,27,53249,1,0.25
26395,16,53250,1,1
26396,7,53251,1,0.25
26397,14,53252,1,0.25
26398,7,53253,1,1
26399,28,53256,1,1
26400,28,53257,1,0.25
26401,32,53259,1,0.25
26402,29,53263,1,1
26403,16,53264,1,0.25
26404,16,53264,1,1
26405,2,53265,1,1
26406,17,53272,1,1
26407,28,53273,1,0.25
26408,17,53278,1,1
26409,32,53280,1,1
26410,12,53285,1,0.25
26411,7,53286,1,0.25
26412,16,53289,1,0.25
26413,31,53291,1,1
26414,13,53292,1,0.25
26415,19,53293,1,1
26416,4,53294,1,0.25
26417,16,53296,1,1
26418,1,53297,1,1
26419,17,53299,1,0.25
26420,18,53308,1,0.25
26421,26,53310,1,0.25
26422,26,53310,1,1
26423,31,53313,1,1
26424,21,53316,1,0.25
26425,21,53316,1,1
26426,23,53317,1,1
26427,3,53318,1,0.25
26428,3,53318,1,1
26429,1,53319,1,1
26430,12,53321,1,0.25
26431,6,53322,1,0.25
26432,18,53324,1,0.25
26433,18,53324,1,1
26434,15,53326,1,1
26435,24,53330,1,0.25
26436,24,53330,1,1
26437,6,53331,1,0.25
26438,10,53332,1,1
26439,18,53333,1,0.25
26440,18,53335,1,0.25
26441,18,53335,1,1
26442,29,53337,1,1
26443,12,53339,1,0.25
26444,30,53340,1,0.25
26445,33,53344,1,0.25
26446,16,53346,1,0.25
26447,25,53347,1,0.25
26448,23,53348,1,0.25
26449,24,53349,1,0.25
26450,25,53350,1,0.25
26451,30,53351,1,0.25
26452,21,53355,1,0.25
26453,18,53356,1,0.25
26454,14,53358,1,0.25
26455,11,53359,1,0.25
26456,15,53361,1,1
26457,21,53362,1,1
26458,24,53363,1,0.25
26459,24,53363,1,1
26460,23,53364,1,1
26461,5,53365,1,0.25
26462,26,53367,1,0.25
26463,24,53368,1,1
26464,30,53369,1,0.25
26465,11,53372,1,1
26466,16,53373,1,0.25
26467,23,53374,1,0.25
26468,22,53375,1,1
26469,12,53377,1,0.25
26470,4,53379,1,0.25
26471,4,53379,1,1
26472,25,53380,1,1
26473,31,53381,1,1
26474,22,53387,1,0.25
26475,10,53389,1,0.25
26476,5,53394,1,1
26477,29,53396,1,0.25
26478,29,53396,1,1
26479,5,53400,1,0.25
26480,30,53407,1,0.25
26481,10,53409,1,0.25
26482,24,53413,1,0.25
26483,24,53413,1,1
26484,13,53415,1,0.25
26485,24,53416,1,1
26486,4,53418,1,1
26487,17,53419,1,0.25
26488,17,53419,1,1
26489,10,53421,1,1
26490,13,53422,1,1
26491,29,53425,1,1
26492,27,53426,1,0.25
26493,18,53429,1,0.25
26494,23,53430,1,0.25
26495,15,53435,1,0.25
26496,14,53437,1,1
26497,8,53438,1,0.25
26498,8,53446,1,1
26499,23,53450,1,0.25
26500,8,53455,1,1
26501,12,53459,1,0.25
26502,12,53459,1,1
26503,33,53461,1,0.25
26504,33,53461,1,1
26505,2,53462,1,0.25
26506,27,53464,1,1
26507,22,53468,1,1
26508,18,53469,1,1
26509,32,53470,1,0.25
26510,17,53477,1,0.25
26511,2,53479,1,0.25
26512,2,53487,1,1
26513,15,53488,1,0.25
26514,15,53489,1,0.25
26515,28,53490,1,0.25
26516,7,53491,1,0.25
26517,7,53491,1,1
26518,11,53496,1,1
26519,10,53497,1,0.25
26520,10,53497,1,1
26521,10,53498,1,1
26522,12,53503,1,1
26523,27,53504,1,0.25
26524,9,53505,1,0.25
26525,5,53507,1,0.25
26526,7,53508,1,0.25
26527,26,53513,1,1
26528,27,53514,1,1
26529,5,53517,1,1
26530,9,53519,1,1
26531,30,53522,1,1
26532,3,53523,1,0.25
26533,3,53523,1,1
26534,30,53524,1,1
26535,28,53525,1,0.25
26536,11,53526,1,1
26537,26,53527,1,0.25
26538,9,53530,1,1
26539,1,53532,1,0.25
26540,15,53535,1,0.25
26541,22,53536,1,0.25
26542,22,53536,1,1
26543,26,53538,1,1
26544,27,53539,1,1
26545,11,53546,1,0.25
26546,2,53547,1,0.25
26547,13,53548,1,0.25
26548,11,53550,1,0.25
26549,9,53551,1,0.25
26550,20,53557,1,0.25
26551,20,53557,1,1
26552,17,53560,1,1
26553,17,53563,1,0.25
26554,17,53563,1,1
26555,29,53564,1,1
26556,23,53567,1,0.25
26557,23,53567,1,1
26558,2,53572,1,1
26559,31,53573,1,1
26560,10,53576,1,0.25
26561,14,53577,1,1
26562,11,53578,1,0.25
26563,16,53582,1,0.25
26564,32,53584,1,1
26565,18,53586,1,1
26566,13,53588,1,0.25
26567,22,53589,1,0.25
26568,13,53590,1,0.25
26569,28,53593,1,0.25
26570,23,53595,1,0.25
26571,5,53597,1,0.25
26572,18,53600,1,1
26573,14,53605,1,1
26574,1,53609,1,1
26575,26,53610,1,0.25
26576,26,53610,1,1
26577,7,53614,1,1
26578,4,53615,1,1
26579,24,53616,1,1
26580,5,53620,1,1
26581,29,53621,1,0.25
26582,6,53622,1,0.25
26583,6,53622,1,1
26584,14,53624,1,0.25
26585,14,53624,1,1
26586,15,53625,1,0.25
26587,8,53629,1,0.25
26588,8,53629,1,1
26589,22,53630,1,0.25
26590,13,53631,1,0.25
26591,20,53633,1,0.25
26592,1,53634,1,1
26593,22,53636,1,1
26594,18,53638,1,0.25
26595,18,53641,1,1
26596,5,53643,1,0.25
26597,5,53643,1,1
26598,17,53644,1,0.25
26599,17,53644,1,1
26600,27,53645,1,0.25
26601,3,53646,1,1
26602,21,53650,1,1
26603,17,53651,1,1
26604,16,53653,1,0.25
26605,30,53654,1,0.25
26606,30,53654,1,1
26607,9,53656,1,1
26608,28,53658,1,0.25
26609,6,53661,1,0.25
26610,22,53662,1,0.25
26611,32,53663,1,1
26612,25,53664,1,0.25
26613,23,53672,1,0.25
26614,23,53672,1,1
26615,27,53674,1,1
26616,4,53675,1,1
26617,14,53678,1,0.25
26618,14,53678,1,1
26619,25,53680,1,0.25
26620,30,53681,1,0.25
26621,7,53684,1,0.25
26622,3,53685,1,0.25
26623,5,53687,1,0.25
26624,2,53688,1,1
26625,12,53689,1,1
26626,7,53692,1,0.25
26627,31,53694,1,0.25
26628,9,53695,1,1
26629,16,53696,1,0.25
26630,6,53698,1,0.25
26631,4,53699,1,0.25
26632,4,53699,1,1
26633,1,53702,1,1
26634,4,53703,1,0.25
26635,4,53703,1,1
26636,1,53704,1,0.25
26637,13,53708,1,0.25
26638,3,53710,1,0.25
26639,3,53710,1,1
26640,6,53712,1,0.25
26641,10,53713,1,1
26642,32,53714,1,0.25
26643,12,53716,1,1
26644,15,53717,1,0.25
26645,15,53717,1,1
26646,20,53719,1,0.25
26647,1,53721,1,0.25
26648,3,53722,1,1
26649,14,53723,1,0.25
26650,26,53724,1,1
26651,26,53727,1,0.25
26652,26,53727,1,1
26653,27,53729,1,0.25
26654,11,53731,1,0.25
26655,6,53736,1,0.25
26656,20,53739,1,0.25
26657,9,53740,1,1
26658,14,53743,1,0.25
26659,14,53743,1,1
26660,7,53745,1,0.25
26661,15,53748,1,0.25
26662,3,53749,1,1
26663,6,53750,1,0.25
26664,6,53750,1,1
26665,27,53753,1,0.25
26666,27,53753,1,1
26667,3,53754,1,1
26668,31,53757,1,0.25
26669,30,53758,1,1
26670,28,53759,1,0.25
26671,28,53759,1,1
26672,17,53760,1,0.25
26673,25,53763,1,0.25
26674,1,53764,1,1
26675,23,53765,1,0.25
26676,23,53765,1,1
26677,15,53767,1,0.25
26678,22,53771,1,0.25
26679,12,53776,1,0.25
26680,6,53777,1,0.25
26681,31,53778,1,0.25
26682,2,53781,1,1
26683,24,53784,1,0.25
26684,30,53788,1,1
26685,11,53791,1,0.25
26686,9,53795,1,0.25
26687,21,53796,1,0.25
26688,26,53802,1,0.25
26689,26,53802,1,1
26690,4,53810,1,0.25
26691,8,53811,1,0.25
26692,23,53813,1,0.25
26693,16,53816,1,1
26694,33,53817,1,0.25
26695,33,53817,1,1
26696,25,53818,1,0.25
26697,33,53819,1,1
26698,1,53822,1,1
26699,18,53823,1,0.25
26700,23,53827,1,1
26701,15,53829,1,1
26702,16,53830,1,1
26703,28,53834,1,1
26704,7,53835,1,0.25
26705,5,53838,1,0.25
26706,14,53839,1,1
26707,13,53840,1,1
26708,2,53842,1,0.25
26709,26,53846,1,0.25
26710,20,53848,1,0.25
26711,22,53852,1,1
26712,18,53856,1,0.25
26713,18,53856,1,1
26714,4,53867,1,1
26715,21,53868,1,0.25
26716,14,53869,1,1
26717,25,53872,1,1
26718,17,53875,1,0.25
26719,17,53875,1,1
26720,4,53877,1,0.25
26721,4,53877,1,1
26722,15,53878,1,0.25
26723,15,53878,1,1
26724,6,53880,1,1
26725,31,53882,1,0.25
26726,1,53883,1,0.25
26727,21,53884,1,1
26728,12,53888,1,0.25
26729,32,53890,1,1
26730,17,53891,1,1
26731,14,53897,1,0.25
26732,1,53898,1,1
26733,6,53900,1,0.25
26734,19,53902,1,0.25
26735,19,53902,1,1
26736,27,53905,1,0.25
26737,4,53907,1,0.25
26738,4,53907,1,1
26739,31,53916,1,1
26740,2,53917,1,0.25
26741,2,53917,1,1
26742,15,53918,1,1
26743,7,53919,1,1
26744,6,53923,1,0.25
26745,25,53924,1,1
26746,14,53925,1,0.25
26747,30,53928,1,0.25
26748,9,53930,1,0.25
26749,33,53933,1,1
26750,26,53934,1,1
26751,30,53935,1,1
26752,8,53936,1,0.25
26753,27,53937,1,1
26754,18,53939,1,0.25
26755,18,53939,1,1
26756,15,53941,1,0.25
26757,17,53942,1,0.25
26758,4,53948,1,0.25
26759,33,53949,1,0.25
26760,27,53953,1,1
26761,14,53956,1,1
26762,27,53957,1,0.25
26763,32,53961,1,0.25
