OrderItemID,MenuID,Price,QuantityPurchased,OrderID,Size
54220,20,6.75,1,52614,-1
54221,23,16.1,2,52615,1
54222,8,16.0,2,52616,-1
54223,30,13.5,2,52617,-1
54224,8,18.0,2,52618,1
54225,18,18.0,2,52619,1
54226,30,7.75,1,52620,1
54227,12,15.1,2,52621,0
54228,13,13.5,2,52622,-1
54229,26,15.0,2,52623,0
54230,10,12.8,2,52624,0
54231,8,18.0,2,52625,1
54232,32,15.0,2,52626,0
54233,25,14.4,2,52627,0
54234,14,6.5,1,52628,-1
54235,12,7.3,1,52629,1
54236,14,6.75,1,52630,-1
54237,2,13.5,2,52631,0
54238,26,17.5,2,52632,1
54239,3,7.25,1,52633,0
54240,21,15.4,2,52634,0
54241,16,14.0,2,52635,0
54242,17,5.7,1,52636,-1
54243,23,14.1,2,52637,1
54244,9,15.5,2,52638,0
54245,5,8.5,1,52639,1
54246,6,16.0,2,52640,0
54247,9,17.0,2,52641,0
54248,18,14.5,2,52642,0
54249,3,14.5,2,52643,0
54250,33,7.0,1,52644,-1
54251,30,14.0,2,52645,-1
54252,29,15.0,2,52646,0
54253,25,10.9,2,52647,-1
54254,24,6.75,1,52648,-1
54255,22,8.19,1,52649,1
54256,19,7.5,1,52650,0
54257,5,7.75,1,52651,1
54258,27,13.5,2,52652,-1
54259,7,7.25,1,52653,0
54260,28,15.5,2,52654,1
54261,18,16.0,2,52655,1
54262,3,6.75,1,52656,-1
54263,11,5.09,1,52657,-1
54264,26,14.5,2,52658,0
54265,14,14.0,2,52659,0
54266,13,14.0,2,52660,0
54267,26,6.75,1,52661,-1
54268,30,14.5,2,52662,0
54269,12,8.05,1,52663,1
54270,26,14.5,2,52664,0
54271,5,15.0,2,52665,1
54272,18,15.5,2,52666,1
54273,2,12.5,2,52667,-1
54274,18,8.25,1,52668,0
54275,5,13.0,2,52669,-1
54276,13,8.0,1,52670,0
54277,27,8.25,1,52671,0
54278,28,16.0,2,52672,1
54279,16,6.5,1,52673,-1
54280,30,6.75,1,52674,-1
54281,17,11.9,2,52675,0
54282,16,15.0,2,52676,1
54283,23,14.1,2,52677,-1
54284,4,15.5,2,52678,1
54285,4,13.5,2,52679,-1
54286,8,15.0,2,52680,0
54287,15,15.0,2,52681,1
54288,2,8.0,1,52682,0
54289,6,15.0,2,52683,1
54290,32,8.5,1,52684,0
54291,26,7.75,1,52685,-1
54292,20,17.5,2,52686,1
54293,1,12.1,2,52687,-1
54294,31,14.0,2,52688,-1
54295,23,15.1,2,52689,0
54296,3,7.25,1,52690,0
54297,20,8.0,1,52691,1
54298,24,8.0,1,52692,1
54299,33,15.0,2,52693,0
54300,12,14.1,2,52694,-1
54301,2,14.5,2,52695,-1
54302,5,8.0,1,52696,0
54303,6,15.0,2,52697,1
54304,26,14.5,2,52698,0
54305,24,6.75,1,52699,-1
54306,1,6.55,1,52700,0
54307,11,5.09,1,52701,-1
54308,20,14.5,2,52702,0
54309,9,7.5,1,52703,0
54310,31,15.0,2,52704,0
54311,30,17.0,2,52705,0
54312,1,14.1,2,52706,-1
54313,10,5.15,1,52707,-1
54314,28,17.5,2,52708,1
54315,25,6.7,1,52709,1
54316,6,15.5,2,52710,1
54317,11,6.1,1,52711,1
54318,18,16.5,2,52712,0
54319,10,9.8,2,52713,-1
54320,8,15.0,2,52714,0
54321,19,7.75,1,52715,1
54322,17,7.7,1,52716,1
54323,10,11.8,2,52717,1
54324,2,7.25,1,52718,1
54325,28,8.25,1,52719,0
54326,24,7.75,1,52720,1
54327,27,6.5,1,52721,-1
54328,25,5.45,1,52722,-1
54329,22,7.7,1,52723,0
54330,18,13.5,2,52724,-1
54331,14,6.5,1,52725,-1
54332,33,14.0,2,52726,-1
54333,23,14.6,2,52727,-1
54334,3,7.25,1,52728,0
54335,28,8.75,1,52729,1
54336,9,15.0,2,52730,0
54337,33,16.0,2,52731,1
54338,19,13.5,2,52732,-1
54339,5,13.5,2,52733,-1
54340,21,8.19,1,52734,-1
54341,15,13.5,2,52735,-1
54342,18,7.25,1,52736,0
54343,10,4.9,1,52737,-1
54344,21,8.44,1,52738,1
54345,17,15.4,2,52739,1
54346,10,10.8,2,52740,0
54347,21,9.19,1,52741,1
54348,1,6.3,1,52742,-1
54349,15,7.75,1,52743,1
54350,22,7.7,1,52743,0
54351,27,7.75,1,52744,-1
54352,27,7.5,1,52745,1
54353,30,14.5,2,52746,0
54354,29,14.5,2,52747,0
54355,20,13.5,2,52748,-1
54356,18,7.0,1,52749,-1
54357,18,13.5,2,52750,-1
54358,11,6.6,1,52751,0
54359,19,15.5,2,52752,-1
54360,20,13.5,2,52753,-1
54361,3,17.0,2,52754,0
54362,1,7.3,1,52755,1
54363,33,7.0,1,52756,-1
54364,13,15.0,2,52756,1
54365,20,8.75,1,52757,1
54366,16,13.0,2,52758,-1
54367,6,15.0,2,52759,1
54368,25,13.4,2,52760,1
54369,28,16.5,2,52761,0
54370,3,6.75,1,52762,-1
54371,12,6.3,1,52763,-1
54372,16,7.5,1,52764,1
54373,7,8.0,1,52765,1
54374,6,16.0,2,52766,0
54375,11,6.1,1,52767,1
54376,10,6.15,1,52768,1
54377,17,6.95,1,52769,0
54378,20,6.75,1,52770,-1
54379,17,12.9,2,52771,1
54380,27,7.5,1,52772,1
54381,30,15.5,2,52773,1
54382,24,15.5,2,52774,1
54383,9,7.25,1,52775,-1
54384,16,7.25,1,52776,0
54385,25,14.9,2,52777,1
54386,33,18.0,2,52778,1
54387,6,7.5,1,52779,1
54388,25,14.9,2,52780,1
54389,22,16.39,2,52781,-1
54390,28,7.75,1,52782,1
54391,29,7.75,1,52783,1
54392,33,7.75,1,52784,0
54393,25,15.4,2,52785,1
54394,8,18.0,2,52786,1
54395,2,15.5,2,52787,0
54396,23,7.3,1,52788,1
54397,30,15.0,2,52789,0
54398,32,16.5,2,52790,-1
54399,19,13.5,2,52791,-1
54400,20,14.5,2,52792,0
54401,31,14.5,2,52793,-1
54402,27,7.0,1,52794,0
54403,33,16.5,2,52795,1
54404,19,16.5,2,52796,0
54405,19,9.0,1,52797,1
54406,2,13.0,2,52798,-1
54407,14,16.0,2,52798,0
54408,26,17.5,2,52799,1
54409,21,15.4,2,52799,0
54410,24,7.75,1,52800,1
54411,9,8.0,1,52801,-1
54412,25,12.9,2,52802,1
54413,18,8.25,1,52803,0
54414,16,15.0,2,52804,1
54415,32,16.0,2,52805,-1
54416,31,7.5,1,52806,0
54417,1,8.05,1,52807,1
54418,4,13.0,2,52808,-1
54419,14,8.75,1,52809,1
54420,21,8.69,1,52810,0
54421,17,11.9,2,52811,0
54422,13,8.5,1,52812,1
54423,18,7.75,1,52813,1
54424,30,7.25,1,52814,0
54425,13,8.0,1,52815,0
54426,21,17.39,2,52816,0
54427,3,8.0,1,52817,1
54428,23,7.05,1,52818,1
54429,26,7.25,1,52819,0
54430,15,15.5,2,52820,1
54431,20,17.5,2,52821,1
54432,29,7.25,1,52822,0
54433,18,8.0,1,52823,1
54434,23,8.05,1,52824,1
54435,19,7.75,1,52825,1
54436,27,14.0,2,52826,0
54437,31,8.0,1,52827,-1
54438,4,7.0,1,52828,0
54439,19,15.5,2,52829,1
54440,18,6.75,1,52830,-1
54441,30,8.0,1,52831,1
54442,21,16.39,2,52832,1
54443,27,7.5,1,52833,1
54444,4,16.0,2,52834,0
54445,31,7.5,1,52835,0
54446,20,6.75,1,52836,-1
54447,2,6.25,1,52837,-1
54448,5,13.5,2,52838,-1
54449,12,16.1,2,52839,1
54450,32,8.5,1,52840,0
54451,8,16.0,2,52841,-1
54452,17,6.45,1,52842,1
54453,2,14.5,2,52843,-1
54454,24,16.0,2,52844,1
54455,8,16.5,2,52845,1
54456,11,12.2,2,52846,1
54457,29,15.5,2,52847,-1
54458,31,15.0,2,52848,0
54459,3,15.5,2,52849,-1
54460,2,6.5,1,52850,-1
54461,11,6.6,1,52851,0
54462,26,16.5,2,52852,0
54463,26,7.75,1,52853,1
54464,28,14.5,2,52854,0
54465,30,13.5,2,52855,-1
54466,23,6.55,1,52856,0
54467,10,11.8,2,52857,1
54468,28,7.25,1,52858,0
54469,32,16.0,2,52859,-1
54470,33,7.5,1,52860,0
54471,3,14.5,2,52861,0
54472,23,14.6,2,52862,-1
54473,12,13.1,2,52863,0
54474,33,15.0,2,52864,0
54475,27,14.0,2,52865,0
54476,10,11.8,2,52866,1
54477,16,7.0,1,52867,0
54478,14,7.5,1,52868,1
54479,4,14.0,2,52869,0
54480,21,7.45,1,52870,-1
54481,9,7.25,1,52871,-1
54482,5,7.0,1,52872,0
54483,21,7.95,1,52873,0
54484,10,5.9,1,52874,1
54485,28,15.5,2,52875,1
54486,22,16.39,2,52876,1
54487,18,7.25,1,52877,0
54488,1,7.3,1,52878,1
54489,32,7.0,1,52879,-1
54490,1,6.05,1,52879,-1
54491,28,7.75,1,52880,1
54492,16,7.5,1,52881,1
54493,23,7.05,1,52882,1
54494,26,7.25,1,52883,0
54495,21,8.69,1,52884,0
54496,10,10.8,2,52885,0
54497,10,5.9,1,52886,1
54498,14,7.0,1,52887,0
54499,8,7.0,1,52888,-1
54500,14,8.0,1,52889,0
54501,16,6.5,1,52890,-1
54502,4,6.5,1,52890,-1
54503,33,14.0,2,52891,-1
54504,11,6.6,1,52892,0
54505,25,12.9,2,52893,1
54506,7,15.0,2,52894,0
54507,6,14.5,2,52895,0
54508,15,14.0,2,52896,0
54509,9,15.0,2,52897,0
54510,30,14.5,2,52898,0
54511,8,8.0,1,52899,1
54512,19,7.75,1,52900,-1
54513,33,9.0,1,52901,1
54514,24,16.5,2,52902,0
54515,33,14.0,2,52903,-1
54516,21,16.39,2,52904,1
54517,3,8.75,1,52905,1
54518,21,7.2,1,52906,-1
54519,14,15.5,2,52907,-1
54520,27,6.5,1,52908,-1
54521,8,16.5,2,52909,-1
54522,16,6.5,1,52910,-1
54523,32,17.5,2,52911,0
54524,24,7.5,1,52912,0
54525,8,16.0,2,52913,1
54526,12,13.1,2,52914,0
54527,4,6.5,1,52915,-1
54528,30,17.5,2,52916,1
54529,9,7.5,1,52917,0
54530,14,6.5,1,52918,-1
54531,8,8.0,1,52919,1
54532,29,6.75,1,52920,-1
54533,20,7.25,1,52921,0
54534,31,15.0,2,52922,0
54535,31,17.0,2,52923,0
54536,10,11.8,2,52924,1
54537,23,14.1,2,52925,1
54538,25,6.2,1,52926,0
54539,10,5.4,1,52927,0
54540,17,5.95,1,52928,0
54541,7,15.5,2,52929,1
54542,24,8.0,1,52930,1
54543,24,15.0,2,52931,0
54544,13,7.5,1,52932,1
54545,3,14.5,2,52933,0
54546,4,8.0,1,52934,0
54547,20,14.0,2,52935,-1
54548,24,8.25,1,52936,0
54549,18,13.5,2,52937,-1
54550,3,7.0,1,52938,-1
54551,7,14.5,2,52939,0
54552,25,5.95,1,52940,0
54553,31,16.0,2,52941,1
54554,27,7.0,1,52942,0
54555,3,16.0,2,52943,1
54556,23,8.3,1,52944,1
54557,17,12.9,2,52945,1
54558,19,7.0,1,52946,-1
54559,29,6.75,1,52947,-1
54560,9,8.25,1,52948,1
54561,30,8.0,1,52949,-1
54562,17,14.9,2,52950,1
54563,23,6.55,1,52951,0
54564,12,14.1,2,52952,1
54565,20,7.75,1,52953,-1
54566,26,8.0,1,52954,-1
54567,21,8.19,1,52955,1
54568,11,7.35,1,52956,1
54569,17,6.45,1,52957,-1
54570,1,6.05,1,52958,-1
54571,5,8.75,1,52959,1
54572,10,5.9,1,52960,1
54573,1,13.1,2,52961,0
54574,21,14.4,2,52962,-1
54575,10,9.8,2,52963,-1
54576,3,7.75,1,52964,1
54577,10,12.8,2,52965,0
54578,28,7.5,1,52966,0
54579,29,7.0,1,52967,-1
54580,8,7.0,1,52967,-1
54581,21,16.39,2,52968,-1
54582,18,8.0,1,52969,1
54583,8,14.5,2,52970,-1
54584,33,16.0,2,52971,1
54585,18,14.5,2,52972,0
54586,10,6.9,1,52973,1
54587,21,8.44,1,52974,1
54588,10,10.8,2,52975,0
54589,3,14.5,2,52976,0
54590,31,16.5,2,52977,-1
54591,8,8.5,1,52978,0
54592,1,6.55,1,52979,0
54593,16,16.0,2,52980,0
54594,1,13.1,2,52981,0
54595,26,7.75,1,52982,-1
54596,10,12.3,2,52983,-1
54597,10,10.8,2,52984,0
54598,25,10.9,2,52985,-1
54599,1,8.05,1,52986,1
54600,31,7.5,1,52987,0
54601,20,14.5,2,52988,0
54602,22,15.4,2,52989,0
54603,7,7.25,1,52990,0
54604,19,13.5,2,52991,-1
54605,18,7.0,1,52992,-1
54606,10,4.9,1,52993,-1
54607,6,15.5,2,52994,1
54608,2,15.0,2,52995,1
54609,26,8.0,1,52996,-1
54610,9,8.0,1,52997,-1
54611,8,16.0,2,52998,1
54612,4,15.5,2,52999,-1
54613,27,6.5,1,52999,-1
54614,23,12.6,2,53000,-1
54615,1,15.1,2,53001,0
54616,23,14.1,2,53002,1
54617,1,12.6,2,53003,-1
54618,12,14.6,2,53004,1
54619,26,15.5,2,53004,1
54620,4,13.0,2,53005,-1
54621,12,6.55,1,53006,0
54622,23,6.8,1,53007,0
54623,3,7.0,1,53008,-1
54624,12,16.1,2,53009,1
54625,5,13.0,2,53010,-1
54626,9,15.0,2,53011,0
54627,29,14.5,2,53012,0
54628,4,7.0,1,53013,0
54629,27,13.0,2,53014,-1
54630,1,12.1,2,53015,-1
54631,7,14.0,2,53016,-1
54632,21,9.19,1,53017,1
54633,24,16.5,2,53018,0
54634,28,8.25,1,53019,0
54635,21,7.7,1,53020,0
54636,29,13.5,2,53021,-1
54637,22,16.89,2,53022,-1
54638,29,7.25,1,53023,0
54639,30,17.5,2,53024,1
54640,13,7.0,1,53025,0
54641,7,16.0,2,53026,1
54642,3,8.25,1,53027,0
54643,1,12.1,2,53028,-1
54644,27,16.0,2,53029,0
54645,17,6.95,1,53030,0
54646,33,16.0,2,53031,1
54647,18,7.75,1,53032,1
54648,10,9.8,2,53033,-1
54649,28,15.5,2,53034,1
54650,16,7.0,1,53035,0
54651,14,15.0,2,53036,-1
54652,10,5.9,1,53037,1
54653,1,6.55,1,53038,0
54654,9,8.0,1,53039,1
54655,19,14.0,2,53040,-1
54656,1,8.05,1,53041,1
54657,16,14.0,2,53042,0
54658,22,7.45,1,53043,-1
54659,9,14.0,2,53044,-1
54660,2,13.0,2,53045,-1
54661,13,13.0,2,53046,-1
54662,18,15.5,2,53047,1
54663,28,8.75,1,53048,1
54664,13,7.5,1,53049,1
54665,27,6.5,1,53050,-1
54666,3,13.5,2,53051,-1
54667,15,14.5,2,53052,0
54668,26,16.5,2,53052,0
54669,15,7.5,1,53053,1
54670,20,8.75,1,53054,1
54671,10,11.8,2,53055,1
54672,3,9.0,1,53056,1
54673,8,16.0,2,53057,1
54674,23,7.3,1,53058,1
54675,20,7.75,1,53059,-1
54676,4,7.0,1,53060,0
54677,8,16.0,2,53061,-1
54678,12,14.6,2,53062,1
54679,8,14.0,2,53063,-1
54680,3,13.5,2,53064,-1
54681,3,15.5,2,53065,-1
54682,32,8.0,1,53066,1
54683,23,6.55,1,53067,0
54684,22,7.95,1,53068,0
54685,24,16.5,2,53069,0
54686,19,7.75,1,53070,1
54687,25,11.4,2,53071,-1
54688,15,13.0,2,53072,-1
54689,17,6.45,1,53073,1
54690,7,14.5,2,53074,0
54691,27,17.0,2,53075,1
54692,7,6.75,1,53076,-1
54693,23,14.6,2,53077,1
54694,12,7.55,1,53078,0
54695,11,12.2,2,53079,-1
54696,17,13.4,2,53080,-1
54697,4,6.75,1,53081,-1
54698,10,9.8,2,53082,-1
54699,32,16.0,2,53083,1
54700,32,16.5,2,53084,-1
54701,21,9.19,1,53085,1
54702,25,5.7,1,53086,-1
54703,6,14.0,2,53087,0
54704,16,14.0,2,53088,0
54705,10,5.9,1,53089,-1
54706,19,13.5,2,53090,-1
54707,26,14.0,2,53091,-1
54708,7,7.25,1,53092,0
54709,7,14.5,2,53093,0
54710,28,7.75,1,53094,-1
54711,30,7.75,1,53094,1
54712,1,6.05,1,53095,-1
54713,25,13.9,2,53096,0
54714,22,8.69,1,53097,0
54715,24,15.0,2,53098,0
54716,4,16.0,2,53099,0
54717,12,12.1,2,53100,-1
54718,25,13.9,2,53101,0
54719,9,7.5,1,53102,0
54720,17,5.95,1,53103,0
54721,10,5.4,1,53104,0
54722,18,15.5,2,53105,1
54723,20,8.0,1,53106,-1
54724,7,8.0,1,53107,-1
54725,7,15.5,2,53108,1
54726,21,15.4,2,53109,0
54727,22,16.39,2,53110,-1
54728,10,11.8,2,53111,1
54729,4,13.5,2,53112,-1
54730,3,15.5,2,53113,1
54731,13,8.0,1,53113,0
54732,6,13.0,2,53114,-1
54733,2,6.25,1,53115,-1
54734,24,8.25,1,53116,0
54735,7,14.5,2,53117,0
54736,18,8.0,1,53118,1
54737,17,6.45,1,53119,-1
54738,1,6.05,1,53120,-1
54739,17,5.7,1,53121,-1
54740,9,14.0,2,53122,-1
54741,8,15.0,2,53123,0
54742,32,17.0,2,53124,0
54743,21,8.19,1,53125,1
54744,27,6.75,1,53126,-1
54745,9,7.5,1,53127,0
54746,21,16.89,2,53128,-1
54747,9,14.0,2,53129,-1
54748,17,10.9,2,53130,-1
54749,13,7.0,1,53131,0
54750,22,16.39,2,53132,1
54751,15,17.5,2,53133,1
54752,13,7.75,1,53133,-1
54753,17,5.45,1,53134,-1
54754,14,7.0,1,53135,0
54755,2,16.5,2,53136,1
54756,20,13.5,2,53137,-1
54757,19,15.5,2,53137,1
54758,21,18.39,2,53138,1
54759,12,7.55,1,53139,0
54760,9,16.0,2,53140,1
54761,27,7.5,1,53141,1
54762,24,7.25,1,53142,0
54763,13,6.5,1,53143,-1
54764,11,6.35,1,53144,-1
54765,14,13.0,2,53145,-1
54766,9,7.5,1,53146,0
54767,13,15.5,2,53147,-1
54768,24,7.75,1,53148,1
54769,3,17.5,2,53149,1
54770,4,7.0,1,53150,0
54771,4,15.5,2,53151,-1
54772,27,7.5,1,53152,1
54773,22,7.95,1,53153,0
54774,32,7.75,1,53154,0
54775,14,14.0,2,53155,0
54776,27,15.5,2,53156,-1
54777,16,7.25,1,53157,0
54778,21,8.44,1,53158,1
54779,14,7.0,1,53159,0
54780,7,8.5,1,53160,0
54781,30,6.75,1,53161,-1
54782,30,7.25,1,53162,0
54783,11,10.19,2,53163,-1
54784,10,11.8,2,53164,1
54785,25,12.9,2,53165,1
54786,28,8.0,1,53166,1
54787,4,8.25,1,53167,0
54788,11,6.1,1,53168,1
54789,5,7.75,1,53169,1
54790,25,5.95,1,53170,0
54791,21,7.2,1,53171,-1
54792,20,7.75,1,53172,1
54793,25,6.45,1,53173,1
54794,17,6.45,1,53174,1
54795,2,6.75,1,53175,0
54796,13,7.0,1,53176,0
54797,25,6.45,1,53177,-1
54798,15,15.5,2,53178,1
54799,29,8.75,1,53179,1
54800,10,7.15,1,53180,1
54801,32,7.75,1,53181,0
54802,28,8.5,1,53181,0
54803,22,18.39,2,53182,1
54804,32,15.5,2,53183,0
54805,1,7.05,1,53184,1
54806,10,6.9,1,53185,1
54807,23,7.05,1,53186,1
54808,19,13.5,2,53186,-1
54809,4,7.5,1,53187,-1
54810,8,9.0,1,53188,1
54811,29,7.25,1,53189,0
54812,6,7.5,1,53190,-1
54813,20,16.0,2,53191,-1
54814,23,6.8,1,53192,0
54815,5,7.0,1,53193,0
54816,12,7.8,1,53194,0
54817,2,6.5,1,53195,-1
54818,19,7.75,1,53196,-1
54819,1,13.1,2,53197,0
54820,22,7.2,1,53198,-1
54821,8,16.0,2,53199,-1
54822,11,10.19,2,53200,-1
54823,23,12.1,2,53201,-1
54824,19,14.5,2,53202,0
54825,33,14.0,2,53203,-1
54826,33,15.5,2,53204,0
54827,12,6.55,1,53205,0
54828,28,8.75,1,53206,1
54829,4,14.5,2,53207,0
54830,12,7.8,1,53208,0
54831,16,13.0,2,53209,-1
54832,13,6.5,1,53210,-1
54833,6,16.0,2,53211,0
54834,28,7.25,1,53212,0
54835,31,15.0,2,53213,0
54836,19,15.0,2,53214,0
54837,20,9.0,1,53215,1
54838,25,13.4,2,53216,1
54839,5,15.0,2,53217,-1
54840,8,18.0,2,53218,1
54841,9,17.5,2,53219,0
54842,26,7.0,1,53220,-1
54843,10,11.8,2,53221,1
54844,22,18.39,2,53222,1
54845,24,7.75,1,53223,1
54846,31,7.0,1,53223,-1
54847,11,6.6,1,53224,0
54848,27,7.25,1,53225,0
54849,11,6.6,1,53226,0
54850,31,14.0,2,53227,-1
54851,10,5.65,1,53228,0
54852,2,13.0,2,53229,-1
54853,3,6.75,1,53230,-1
54854,12,6.3,1,53231,-1
54855,21,8.44,1,53232,-1
54856,12,6.55,1,53233,0
54857,10,13.8,2,53234,1
54858,13,15.0,2,53235,1
54859,14,6.5,1,53236,-1
54860,4,14.0,2,53237,0
54861,19,7.25,1,53238,0
54862,26,6.75,1,53239,-1
54863,3,7.25,1,53240,0
54864,33,7.0,1,53241,-1
54865,4,16.0,2,53242,0
54866,16,15.0,2,53243,1
54867,12,14.6,2,53244,1
54868,14,6.5,1,53245,-1
54869,8,15.0,2,53246,0
54870,6,7.0,1,53247,0
54871,1,7.05,1,53248,-1
54872,19,15.5,2,53249,-1
54873,8,14.5,2,53250,-1
54874,26,7.25,1,53251,0
54875,26,6.75,1,53252,-1
54876,33,8.0,1,53253,-1
54877,32,8.0,1,53254,-1
54878,25,7.2,1,53255,0
54879,13,13.5,2,53256,-1
54880,27,15.0,2,53257,1
54881,6,14.5,2,53258,0
54882,16,7.5,1,53259,1
54883,19,7.75,1,53260,1
54884,8,7.0,1,53260,-1
54885,30,15.5,2,53261,1
54886,30,14.5,2,53262,0
54887,18,13.5,2,53263,-1
54888,16,7.0,1,53264,0
54889,3,16.0,2,53265,1
54890,31,7.0,1,53266,-1
54891,3,7.75,1,53267,1
54892,19,14.5,2,53268,0
54893,30,7.75,1,53269,1
54894,28,7.5,1,53270,0
54895,17,13.4,2,53271,1
54896,4,16.0,2,53272,0
54897,31,7.5,1,53272,0
54898,30,16.0,2,53273,1
54899,3,6.75,1,53274,-1
54900,18,17.5,2,53275,1
54901,26,15.5,2,53276,1
54902,28,7.75,1,53277,1
54903,5,15.0,2,53278,1
54904,12,6.3,1,53279,-1
54905,26,17.0,2,53280,0
54906,10,9.8,2,53281,-1
54907,32,14.5,2,53282,-1
54908,9,16.0,2,53283,-1
54909,3,14.5,2,53283,0
54910,9,7.75,1,53284,0
54911,7,8.0,1,53285,1
54912,3,14.5,2,53286,0
54913,16,8.0,1,53287,0
54914,8,15.0,2,53288,0
54915,16,7.0,1,53289,0
54916,9,14.0,2,53290,-1
54917,26,15.5,2,53291,1
54918,12,7.05,1,53292,1
54919,6,6.5,1,53293,-1
54920,30,13.5,2,53294,-1
54921,22,15.4,2,53295,0
54922,10,5.9,1,53296,1
54923,21,9.19,1,53297,1
54924,19,7.0,1,53297,-1
54925,4,8.5,1,53298,1
54926,23,7.05,1,53299,1
54927,4,6.5,1,53300,-1
54928,16,6.5,1,53301,-1
54929,21,7.45,1,53302,-1
54930,18,14.5,2,53302,0
54931,20,6.75,1,53303,-1
54932,31,18.0,2,53304,1
54933,2,12.5,2,53305,-1
54934,28,17.5,2,53306,1
54935,25,6.45,1,53307,-1
54936,12,12.1,2,53308,-1
54937,11,10.19,2,53309,-1
54938,4,7.5,1,53310,1
54939,26,7.75,1,53311,1
54940,6,14.0,2,53312,0
54941,10,12.8,2,53313,0
54942,20,17.0,2,53314,0
54943,6,17.0,2,53315,1
54944,2,7.75,1,53316,0
54945,13,13.0,2,53317,-1
54946,6,7.0,1,53318,0
54947,3,7.25,1,53319,0
54948,1,13.1,2,53320,0
54949,14,6.5,1,53321,-1
54950,4,7.5,1,53322,1
54951,9,7.0,1,53323,-1
54952,10,11.8,2,53324,-1
54953,16,8.0,1,53325,0
54954,25,5.45,1,53326,-1
54955,12,14.1,2,53327,1
54956,15,15.0,2,53328,1
54957,20,14.5,2,53329,0
54958,26,7.5,1,53330,0
54959,33,17.0,2,53331,0
54960,18,7.75,1,53332,-1
54961,28,14.5,2,53333,0
54962,25,15.4,2,53334,1
54963,32,8.0,1,53335,1
54964,33,15.5,2,53336,0
54965,22,8.19,1,53337,1
54966,23,14.1,2,53338,1
54967,20,15.5,2,53339,1
54968,29,7.25,1,53339,0
54969,24,13.5,2,53340,-1
54970,29,6.75,1,53341,-1
54971,29,7.0,1,53342,-1
54972,15,8.0,1,53343,0
54973,27,13.0,2,53343,-1
54974,5,8.5,1,53344,1
54975,14,15.5,2,53345,-1
54976,3,6.75,1,53346,-1
54977,12,8.05,1,53347,1
54978,33,8.75,1,53348,0
54979,33,7.5,1,53349,0
54980,14,13.0,2,53350,-1
54981,16,13.0,2,53351,-1
54982,16,15.0,2,53352,-1
54983,27,15.5,2,53353,1
54984,8,7.25,1,53354,-1
54985,18,13.5,2,53355,-1
54986,14,16.0,2,53356,0
54987,6,14.0,2,53357,0
54988,13,17.0,2,53358,1
54989,32,14.0,2,53359,-1
54990,7,15.5,2,53360,1
54991,5,7.0,1,53361,0
54992,2,13.5,2,53362,0
54993,22,7.2,1,53363,-1
54994,15,7.5,1,53364,1
54995,31,18.0,2,53365,1
54996,21,16.39,2,53366,-1
54997,10,13.8,2,53367,1
54998,2,12.5,2,53368,-1
54999,28,7.25,1,53369,0
55000,9,18.0,2,53370,1
55001,32,18.0,2,53371,1
55002,26,15.5,2,53372,1
55003,26,7.0,1,53373,-1
55004,28,16.5,2,53374,0
55005,30,8.75,1,53375,1
55006,32,8.5,1,53376,0
55007,1,6.8,1,53377,0
55008,24,14.0,2,53378,-1
55009,31,16.0,2,53379,1
55010,16,8.5,1,53380,1
55011,33,8.0,1,53381,-1
55012,20,14.5,2,53382,0
55013,6,7.0,1,53383,0
55014,30,7.25,1,53384,0
55015,5,7.5,1,53385,1
55016,30,16.5,2,53386,0
55017,17,5.95,1,53387,0
55018,17,10.9,2,53388,-1
55019,20,6.75,1,53389,-1
55020,26,15.5,2,53390,1
55021,10,12.3,2,53391,1
55022,6,14.0,2,53392,0
55023,28,8.0,1,53393,-1
55024,17,12.4,2,53394,0
55025,5,7.5,1,53395,1
55026,28,7.25,1,53396,0
55027,14,7.0,1,53397,0
55028,28,16.5,2,53398,0
55029,1,6.8,1,53399,0
55030,27,16.0,2,53400,0
55031,22,16.89,2,53401,1
55032,7,7.75,1,53402,-1
55033,21,15.4,2,53403,0
55034,4,7.0,1,53404,0
55035,31,15.0,2,53405,0
55036,5,6.5,1,53406,-1
55037,29,14.0,2,53407,-1
55038,33,17.0,2,53408,0
55039,5,14.0,2,53409,0
55040,20,7.25,1,53410,0
55041,3,15.5,2,53411,-1
55042,9,8.0,1,53412,1
55043,25,13.4,2,53413,1
55044,22,15.4,2,53414,0
55045,28,15.5,2,53415,1
55046,6,6.5,1,53416,-1
55047,5,14.0,2,53417,0
55048,25,7.2,1,53418,0
55049,30,8.0,1,53419,-1
55050,2,15.5,2,53420,0
55051,4,8.0,1,53421,0
55052,15,6.5,1,53422,-1
55053,33,18.0,2,53423,1
55054,27,13.0,2,53424,-1
55055,1,14.6,2,53425,1
55056,8,14.0,2,53425,-1
55057,13,13.5,2,53426,-1
55058,24,7.5,1,53427,0
55059,30,8.0,1,53428,-1
55060,19,15.5,2,53429,1
55061,31,14.0,2,53430,-1
55062,15,7.0,1,53431,0
55063,19,13.5,2,53432,-1
55064,29,15.5,2,53433,1
55065,15,7.25,1,53434,0
55066,2,7.0,1,53435,0
55067,8,8.0,1,53436,1
55068,3,13.5,2,53437,-1
55069,9,8.5,1,53438,0
55070,14,15.0,2,53439,1
55071,32,16.5,2,53439,1
55072,9,8.5,1,53440,0
55073,31,15.0,2,53441,0
55074,26,15.5,2,53442,1
